index,date,province,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,TotalCases,DailyTotals,TotalDeaths,DailyDeaths,TotalRecovered,DailyRecovered,population
228,2020-03-11,NEW BRUNSWICK,4.0,3.0,-2.0,0.0,0.0,1.0,0,0,0,0,0,0,780890
229,2020-03-11,NEWFOUNDLAND AND LABRADOR,-1.0,-5.0,-5.0,1.0,0.0,2.0,0,0,0,0,0,0,520437
230,2020-03-11,NOVA SCOTIA,2.0,1.0,4.0,3.0,1.0,1.0,0,0,0,0,0,0,978274
231,2020-03-11,ONTARIO,3.0,7.0,1.0,-5.0,2.0,1.0,42,5,1,1,5,0,14745040
232,2020-03-11,QUEBEC,3.0,3.0,-3.0,-3.0,1.0,1.0,8,3,0,0,0,0,8552362
233,2020-03-11,SASKATCHEWAN,8.0,11.0,17.0,0.0,3.0,0.0,0,0,0,0,0,0,1181987
234,2020-03-12,ALBERTA,4.0,29.0,-6.0,-8.0,2.0,1.0,23,4,0,0,0,0,4428247
235,2020-03-12,BRITISH COLUMBIA,2.0,18.0,37.0,-8.0,0.0,2.0,53,7,1,0,4,0,5120184
236,2020-03-12,MANITOBA,12.0,33.0,5.0,-6.0,5.0,0.0,1,1,0,0,0,0,1379121
237,2020-03-12,NEW BRUNSWICK,11.0,20.0,16.0,1.0,0.0,0.0,1,1,0,0,0,0,780890
238,2020-03-12,NEWFOUNDLAND AND LABRADOR,8.0,14.0,-2.0,4.0,0.0,0.0,0,0,0,0,0,0,520437
239,2020-03-12,NOVA SCOTIA,13.0,20.0,41.0,2.0,3.0,-1.0,0,0,0,0,0,0,978274
240,2020-03-12,ONTARIO,6.0,32.0,9.0,-6.0,1.0,1.0,59,17,1,0,5,0,14745040
241,2020-03-12,QUEBEC,8.0,28.0,1.0,-6.0,1.0,0.0,17,9,0,0,0,0,8552362
242,2020-03-12,SASKATCHEWAN,10.0,30.0,1.0,-3.0,2.0,0.0,1,1,0,0,0,0,1181987
243,2020-03-13,ALBERTA,-8.0,30.0,-28.0,-17.0,-3.0,5.0,29,6,0,0,0,0,4428247
244,2020-03-13,BRITISH COLUMBIA,0.0,27.0,10.0,-14.0,-2.0,2.0,64,11,1,0,5,1,5120184
245,2020-03-13,MANITOBA,4.0,41.0,-14.0,-12.0,-5.0,3.0,4,3,0,0,0,0,1379121
246,2020-03-13,NEW BRUNSWICK,-8.0,28.0,-31.0,-12.0,-5.0,6.0,1,0,0,0,0,0,780890
247,2020-03-13,NEWFOUNDLAND AND LABRADOR,8.0,29.0,23.0,4.0,29.0,1.0,0,0,0,0,0,0,520437
248,2020-03-13,NOVA SCOTIA,1.0,27.0,-14.0,-7.0,1.0,3.0,0,0,0,0,0,0,978274
249,2020-03-13,ONTARIO,-3.0,41.0,-7.0,-16.0,-4.0,3.0,79,20,1,0,5,0,14745040
250,2020-03-13,QUEBEC,-13.0,30.0,-38.0,-23.0,-15.0,8.0,17,0,0,0,0,0,8552362
251,2020-03-13,SASKATCHEWAN,1.0,32.0,-18.0,-7.0,-1.0,1.0,2,1,0,0,0,0,1181987
252,2020-03-14,ALBERTA,-19.0,12.0,-45.0,-26.0,-5.0,7.0,39,10,0,0,0,0,4428247
253,2020-03-14,BRITISH COLUMBIA,-7.0,21.0,9.0,-17.0,-4.0,4.0,73,9,1,0,5,0,5120184
254,2020-03-14,MANITOBA,-7.0,23.0,-23.0,-12.0,1.0,4.0,4,0,0,0,0,0,1379121
255,2020-03-14,NEW BRUNSWICK,-14.0,12.0,-21.0,-5.0,-3.0,4.0,2,1,0,0,0,0,780890
256,2020-03-14,NEWFOUNDLAND AND LABRADOR,-8.0,15.0,-26.0,-11.0,-2.0,4.0,1,1,0,0,0,0,520437
257,2020-03-14,NOVA SCOTIA,-6.0,17.0,21.0,-2.0,-1.0,2.0,0,0,0,0,0,0,978274
258,2020-03-14,ONTARIO,-10.0,26.0,5.0,-17.0,0.0,3.0,103,24,1,0,5,0,14745040
259,2020-03-14,QUEBEC,-16.0,10.0,-13.0,-21.0,-4.0,6.0,24,7,0,0,0,0,8552362
260,2020-03-14,SASKATCHEWAN,-7.0,24.0,-33.0,-13.0,-1.0,4.0,6,4,0,0,0,0,1181987
261,2020-03-15,ALBERTA,-18.0,9.0,-28.0,-25.0,-7.0,5.0,56,17,0,0,0,0,4428247
262,2020-03-15,BRITISH COLUMBIA,-6.0,15.0,58.0,-15.0,-8.0,3.0,73,0,1,0,5,0,5120184
263,2020-03-15,MANITOBA,-18.0,3.0,-20.0,-22.0,-7.0,4.0,7,3,0,0,0,0,1379121
264,2020-03-15,NEW BRUNSWICK,2.0,18.0,92.0,0.0,1.0,1.0,6,4,0,0,0,0,780890
265,2020-03-15,NEWFOUNDLAND AND LABRADOR,13.0,25.0,18.0,11.0,11.0,-1.0,1,0,0,0,0,0,520437
266,2020-03-15,NOVA SCOTIA,38.0,64.0,182.0,13.0,13.0,-4.0,3,3,0,0,0,0,978274
267,2020-03-15,ONTARIO,-10.0,14.0,44.0,-22.0,-6.0,4.0,145,42,1,0,5,0,14745040
268,2020-03-15,QUEBEC,-17.0,7.0,4.0,-28.0,-6.0,5.0,39,15,0,0,0,0,8552362
269,2020-03-15,SASKATCHEWAN,-14.0,8.0,-8.0,-17.0,-4.0,4.0,6,0,0,0,0,0,1181987
270,2020-03-16,ALBERTA,-11.0,31.0,-13.0,-39.0,-22.0,9.0,74,18,0,0,0,0,4428247
271,2020-03-16,BRITISH COLUMBIA,-6.0,34.0,55.0,-27.0,-24.0,8.0,103,30,4,3,5,0,5120184
272,2020-03-16,MANITOBA,-11.0,18.0,-19.0,-29.0,-11.0,7.0,8,1,0,0,0,0,1379121
273,2020-03-16,NEW BRUNSWICK,-6.0,17.0,-2.0,-18.0,-21.0,8.0,7,1,0,0,0,0,780890
274,2020-03-16,NEWFOUNDLAND AND LABRADOR,8.0,46.0,62.0,-9.0,-20.0,3.0,1,0,0,0,0,0,520437
275,2020-03-16,NOVA SCOTIA,-5.0,34.0,20.0,-27.0,-29.0,9.0,5,2,0,0,0,0,978274
276,2020-03-16,ONTARIO,-12.0,27.0,10.0,-39.0,-31.0,11.0,177,32,1,0,5,0,14745040
277,2020-03-16,QUEBEC,-21.0,5.0,3.0,-43.0,-30.0,11.0,50,11,0,0,0,0,8552362
278,2020-03-16,SASKATCHEWAN,-5.0,34.0,-10.0,-23.0,-8.0,5.0,7,1,0,0,0,0,1181987
279,2020-03-17,ALBERTA,-21.0,17.0,-12.0,-45.0,-29.0,13.0,97,23,0,0,0,0,4428247
280,2020-03-17,BRITISH COLUMBIA,-16.0,27.0,80.0,-34.0,-31.0,12.0,186,83,7,3,5,0,5120184
281,2020-03-17,MANITOBA,-19.0,19.0,-16.0,-31.0,-17.0,10.0,15,7,0,0,0,0,1379121
282,2020-03-17,NEW BRUNSWICK,-27.0,6.0,-14.0,-26.0,-34.0,12.0,8,1,0,0,0,0,780890
283,2020-03-17,NEWFOUNDLAND AND LABRADOR,-11.0,23.0,25.0,-15.0,-23.0,7.0,3,2,0,0,0,0,520437
284,2020-03-17,NOVA SCOTIA,-22.0,15.0,21.0,-33.0,-37.0,12.0,7,2,0,0,0,0,978274
285,2020-03-17,ONTARIO,-29.0,15.0,2.0,-46.0,-39.0,15.0,189,12,1,0,5,0,14745040
286,2020-03-17,QUEBEC,-36.0,-3.0,-30.0,-52.0,-37.0,16.0,74,24,0,0,0,0,8552362
287,2020-03-17,SASKATCHEWAN,-17.0,20.0,4.0,-24.0,-18.0,8.0,8,1,0,0,0,0,1181987
288,2020-03-18,ALBERTA,-31.0,11.0,-24.0,-52.0,-35.0,16.0,119,22,0,0,0,0,4428247
289,2020-03-18,BRITISH COLUMBIA,-27.0,17.0,87.0,-39.0,-39.0,14.0,231,45,7,0,5,0,5120184
290,2020-03-18,MANITOBA,-25.0,13.0,-28.0,-41.0,-23.0,12.0,17,2,0,0,0,0,1379121
291,2020-03-18,NEW BRUNSWICK,-32.0,-1.0,13.0,-30.0,-40.0,14.0,11,3,0,0,0,0,780890
292,2020-03-18,NEWFOUNDLAND AND LABRADOR,-23.0,13.0,-6.0,-25.0,-33.0,11.0,3,0,0,0,0,0,520437
293,2020-03-18,NOVA SCOTIA,-30.0,0.0,71.0,-36.0,-42.0,14.0,12,5,0,0,0,0,978274
294,2020-03-18,ONTARIO,-36.0,1.0,1.0,-51.0,-44.0,17.0,214,25,1,0,5,0,14745040
295,2020-03-18,QUEBEC,-36.0,4.0,0.0,-52.0,-41.0,17.0,94,20,1,1,1,1,8552362
296,2020-03-18,SASKATCHEWAN,-24.0,20.0,1.0,-31.0,-23.0,11.0,16,8,0,0,0,0,1181987
297,2020-03-19,ALBERTA,-35.0,3.0,-28.0,-56.0,-39.0,18.0,146,27,1,1,2,2,4428247
298,2020-03-19,BRITISH COLUMBIA,-34.0,6.0,81.0,-45.0,-43.0,16.0,271,40,8,1,5,0,5120184
299,2020-03-19,MANITOBA,-29.0,12.0,-27.0,-48.0,-27.0,14.0,17,0,0,0,0,0,1379121
300,2020-03-19,NEW BRUNSWICK,-31.0,5.0,13.0,-34.0,-43.0,16.0,11,0,0,0,0,0,780890
301,2020-03-19,NEWFOUNDLAND AND LABRADOR,-19.0,14.0,36.0,-24.0,-37.0,10.0,3,0,0,0,0,0,520437
302,2020-03-19,NOVA SCOTIA,-30.0,4.0,86.0,-42.0,-44.0,14.0,14,2,0,0,0,0,978274
303,2020-03-19,ONTARIO,-38.0,2.0,11.0,-54.0,-47.0,19.0,258,44,2,1,5,0,14745040
304,2020-03-19,QUEBEC,-40.0,3.0,-1.0,-55.0,-44.0,18.0,121,27,1,0,1,0,8552362
305,2020-03-19,SASKATCHEWAN,-29.0,13.0,7.0,-37.0,-29.0,13.0,20,4,0,0,0,0,1181987
306,2020-03-20,ALBERTA,-38.0,4.0,-9.0,-53.0,-40.0,19.0,195,49,1,0,3,1,4428247
307,2020-03-20,BRITISH COLUMBIA,-38.0,1.0,77.0,-45.0,-44.0,16.0,348,77,9,1,6,1,5120184
308,2020-03-20,MANITOBA,-31.0,8.0,-31.0,-46.0,-31.0,15.0,17,0,0,0,0,0,1379121
309,2020-03-20,NEW BRUNSWICK,-48.0,-14.0,-36.0,-44.0,-48.0,21.0,11,0,0,0,0,0,780890
310,2020-03-20,NEWFOUNDLAND AND LABRADOR,-33.0,-1.0,0.0,-32.0,-17.0,14.0,4,1,0,0,0,0,520437
311,2020-03-20,NOVA SCOTIA,-43.0,-8.0,-22.0,-49.0,-47.0,19.0,15,1,0,0,0,0,978274
312,2020-03-20,ONTARIO,-45.0,-8.0,-15.0,-56.0,-49.0,21.0,318,60,2,0,5,0,14745040
313,2020-03-20,QUEBEC,-51.0,-11.0,-45.0,-59.0,-46.0,22.0,139,18,1,0,1,0,8552362
314,2020-03-20,SASKATCHEWAN,-37.0,7.0,-8.0,-39.0,-36.0,15.0,26,6,0,0,0,0,1181987
315,2020-03-21,ALBERTA,-46.0,-9.0,8.0,-47.0,-30.0,13.0,226,31,1,0,3,0,4428247
316,2020-03-21,BRITISH COLUMBIA,-48.0,-9.0,50.0,-46.0,-37.0,12.0,424,76,10,1,6,0,5120184
317,2020-03-21,MANITOBA,-45.0,-9.0,-25.0,-41.0,-24.0,12.0,19,2,0,0,0,0,1379121
318,2020-03-21,NEW BRUNSWICK,-55.0,-27.0,0.0,-38.0,-36.0,13.0,17,6,0,0,0,0,780890
319,2020-03-21,NEWFOUNDLAND AND LABRADOR,-46.0,-17.0,-27.0,-37.0,-26.0,12.0,6,2,0,0,0,0,520437
320,2020-03-21,NOVA SCOTIA,-49.0,-21.0,88.0,-38.0,-34.0,11.0,21,6,0,0,0,0,978274
321,2020-03-21,ONTARIO,-48.0,-12.0,16.0,-49.0,-34.0,13.0,377,59,3,1,6,1,14745040
322,2020-03-21,QUEBEC,-54.0,-15.0,-14.0,-52.0,-32.0,15.0,181,42,4,3,1,0,8552362
323,2020-03-21,SASKATCHEWAN,-51.0,-9.0,0.0,-37.0,-27.0,12.0,44,18,0,0,0,0,1181987
324,2020-03-22,ALBERTA,-49.0,-21.0,16.0,-51.0,-34.0,11.0,259,33,1,0,3,0,4428247
325,2020-03-22,BRITISH COLUMBIA,-53.0,-21.0,8.0,-53.0,-41.0,12.0,424,0,10,0,6,0,5120184
326,2020-03-22,MANITOBA,-51.0,-21.0,-16.0,-50.0,-32.0,10.0,19,0,0,0,0,0,1379121
327,2020-03-22,NEW BRUNSWICK,-47.0,-22.0,48.0,-39.0,-31.0,7.0,17,0,0,0,0,0,780890
328,2020-03-22,NEWFOUNDLAND AND LABRADOR,-38.0,-17.0,18.0,-19.0,-18.0,5.0,9,3,0,0,0,0,520437
329,2020-03-22,NOVA SCOTIA,-34.0,4.0,83.0,-38.0,-25.0,4.0,28,7,0,0,0,0,978274
330,2020-03-22,ONTARIO,-51.0,-22.0,6.0,-55.0,-38.0,12.0,425,48,6,3,8,2,14745040
331,2020-03-22,QUEBEC,-53.0,-20.0,-8.0,-56.0,-32.0,11.0,219,38,4,0,1,0,8552362
332,2020-03-22,SASKATCHEWAN,-53.0,-22.0,39.0,-46.0,-31.0,10.0,52,8,0,0,0,0,1181987
333,2020-03-23,ALBERTA,-43.0,-11.0,-22.0,-63.0,-46.0,19.0,301,42,1,0,3,0,4428247
334,2020-03-23,BRITISH COLUMBIA,-48.0,-16.0,-4.0,-58.0,-52.0,20.0,472,48,13,3,100,94,5120184
335,2020-03-23,MANITOBA,-41.0,-11.0,-3.0,-54.0,-40.0,17.0,20,1,0,0,0,0,1379121
336,2020-03-23,NEW BRUNSWICK,-47.0,-26.0,-4.0,-52.0,-51.0,18.0,17,0,0,0,0,0,780890
337,2020-03-23,NEWFOUNDLAND AND LABRADOR,-39.0,-10.0,55.0,-39.0,-46.0,12.0,24,15,0,0,0,0,520437
338,2020-03-23,NOVA SCOTIA,-50.0,-21.0,-16.0,-58.0,-55.0,19.0,41,13,0,0,0,0,978274
339,2020-03-23,ONTARIO,-47.0,-13.0,-39.0,-66.0,-55.0,22.0,503,78,6,0,8,0,14745040
340,2020-03-23,QUEBEC,-44.0,-13.0,-41.0,-66.0,-49.0,19.0,628,409,4,0,1,0,8552362
341,2020-03-23,SASKATCHEWAN,-47.0,-13.0,25.0,-50.0,-44.0,16.0,66,14,0,0,0,0,1181987
342,2020-03-24,ALBERTA,-48.0,-16.0,-31.0,-66.0,-49.0,22.0,358,57,2,1,3,0,4428247
343,2020-03-24,BRITISH COLUMBIA,-50.0,-17.0,16.0,-61.0,-54.0,22.0,617,145,13,0,173,73,5120184
344,2020-03-24,MANITOBA,-45.0,-11.0,-32.0,-57.0,-42.0,19.0,21,1,0,0,0,0,1379121
345,2020-03-24,NEW BRUNSWICK,-54.0,-29.0,-35.0,-54.0,-55.0,21.0,18,1,0,0,0,0,780890
346,2020-03-24,NEWFOUNDLAND AND LABRADOR,-51.0,-22.0,-14.0,-50.0,-54.0,17.0,35,11,0,0,0,0,520437
347,2020-03-24,NOVA SCOTIA,-65.0,-39.0,-54.0,-66.0,-61.0,24.0,51,10,0,0,1,1,978274
348,2020-03-24,ONTARIO,-48.0,-12.0,-6.0,-64.0,-57.0,22.0,588,85,8,2,8,0,14745040
349,2020-03-24,QUEBEC,-51.0,-18.0,-17.0,-67.0,-55.0,22.0,1040,412,4,0,1,0,8552362
350,2020-03-24,SASKATCHEWAN,-54.0,-22.0,-15.0,-50.0,-47.0,20.0,72,6,0,0,0,0,1181987
351,2020-03-25,ALBERTA,-47.0,-11.0,-25.0,-66.0,-50.0,22.0,419,61,2,0,3,0,4428247
352,2020-03-25,BRITISH COLUMBIA,-49.0,-16.0,40.0,-58.0,-56.0,21.0,659,42,14,1,183,10,5120184
353,2020-03-25,MANITOBA,-45.0,-14.0,-19.0,-57.0,-43.0,19.0,35,14,0,0,0,0,1379121
354,2020-03-25,NEW BRUNSWICK,-48.0,-21.0,10.0,-50.0,-54.0,19.0,26,8,0,0,0,0,780890
355,2020-03-25,NEWFOUNDLAND AND LABRADOR,-66.0,-48.0,-38.0,-67.0,-62.0,21.0,67,32,0,0,0,0,520437
356,2020-03-25,NOVA SCOTIA,-51.0,-21.0,-7.0,-57.0,-58.0,20.0,68,17,0,0,2,1,978274
357,2020-03-25,ONTARIO,-54.0,-23.0,5.0,-67.0,-61.0,25.0,688,100,13,5,8,0,14745040
358,2020-03-25,QUEBEC,-60.0,-25.0,-19.0,-71.0,-64.0,26.0,1339,299,6,2,1,0,8552362
359,2020-03-25,SASKATCHEWAN,-52.0,-17.0,-9.0,-53.0,-48.0,19.0,86,14,0,0,0,0,1181987
360,2020-03-26,ALBERTA,-47.0,-12.0,-24.0,-68.0,-51.0,22.0,486,67,2,0,27,24,4428247
361,2020-03-26,BRITISH COLUMBIA,-54.0,-22.0,-18.0,-64.0,-57.0,23.0,725,66,14,0,186,3,5120184
362,2020-03-26,MANITOBA,-43.0,-7.0,-18.0,-60.0,-43.0,20.0,36,1,0,0,0,0,1379121
363,2020-03-26,NEW BRUNSWICK,-49.0,-20.0,-12.0,-54.0,-55.0,21.0,33,7,0,0,0,0,780890
364,2020-03-26,NEWFOUNDLAND AND LABRADOR,-51.0,-26.0,6.0,-56.0,-58.0,18.0,82,15,0,0,0,0,520437
365,2020-03-26,NOVA SCOTIA,-58.0,-30.0,-47.0,-69.0,-59.0,22.0,73,5,0,0,2,0,978274
366,2020-03-26,ONTARIO,-55.0,-22.0,-10.0,-68.0,-61.0,26.0,858,170,15,2,8,0,14745040
367,2020-03-26,QUEBEC,-61.0,-22.0,-32.0,-73.0,-65.0,28.0,1629,290,8,2,1,0,8552362
368,2020-03-26,SASKATCHEWAN,-50.0,-13.0,13.0,-54.0,-49.0,20.0,95,9,0,0,3,3,1181987
369,2020-03-27,ALBERTA,-48.0,-11.0,-16.0,-65.0,-50.0,23.0,542,56,2,0,33,6,4428247
370,2020-03-27,BRITISH COLUMBIA,-53.0,-22.0,-21.0,-64.0,-56.0,23.0,792,67,16,2,275,89,5120184
371,2020-03-27,MANITOBA,-40.0,-5.0,-14.0,-57.0,-44.0,20.0,39,3,1,1,0,0,1379121
372,2020-03-27,NEW BRUNSWICK,-52.0,-22.0,-38.0,-60.0,-55.0,24.0,45,12,0,0,1,1,780890
373,2020-03-27,NEWFOUNDLAND AND LABRADOR,-61.0,-38.0,-53.0,-70.0,-45.0,24.0,102,20,0,0,1,1,520437
374,2020-03-27,NOVA SCOTIA,-55.0,-24.0,-42.0,-65.0,-57.0,24.0,90,17,0,0,3,1,978274
375,2020-03-27,ONTARIO,-54.0,-21.0,10.0,-67.0,-61.0,26.0,993,135,18,3,8,0,14745040
376,2020-03-27,QUEBEC,-63.0,-26.0,-14.0,-70.0,-64.0,28.0,2021,392,18,10,29,28,8552362
377,2020-03-27,SASKATCHEWAN,-50.0,-13.0,6.0,-51.0,-49.0,20.0,104,9,0,0,3,0,1181987
378,2020-03-28,ALBERTA,-55.0,-21.0,-40.0,-63.0,-40.0,16.0,621,79,2,0,53,20,4428247
379,2020-03-28,BRITISH COLUMBIA,-60.0,-28.0,-37.0,-65.0,-48.0,17.0,884,92,17,1,396,121,5120184
380,2020-03-28,MANITOBA,-46.0,-13.0,-9.0,-50.0,-33.0,13.0,64,25,1,0,0,0,1379121
381,2020-03-28,NEW BRUNSWICK,-54.0,-30.0,21.0,-41.0,-40.0,13.0,51,6,0,0,2,1,780890
382,2020-03-28,NEWFOUNDLAND AND LABRADOR,-55.0,-26.0,-26.0,-49.0,-42.0,14.0,120,18,0,0,4,3,520437
383,2020-03-28,NOVA SCOTIA,-56.0,-29.0,-4.0,-52.0,-42.0,14.0,110,20,0,0,4,1,978274
384,2020-03-28,ONTARIO,-60.0,-29.0,-31.0,-65.0,-46.0,16.0,1144,151,18,0,8,0,14745040
385,2020-03-28,QUEBEC,-65.0,-31.0,-19.0,-64.0,-47.0,18.0,2498,477,22,4,29,0,8552362
386,2020-03-28,SASKATCHEWAN,-54.0,-18.0,11.0,-49.0,-36.0,14.0,134,30,0,0,4,1,1181987
387,2020-03-29,ALBERTA,-55.0,-29.0,-23.0,-63.0,-41.0,13.0,661,40,3,1,73,20,4428247
388,2020-03-29,BRITISH COLUMBIA,-54.0,-28.0,27.0,-59.0,-47.0,13.0,884,0,17,0,396,0,5120184
389,2020-03-29,MANITOBA,-49.0,-21.0,-9.0,-56.0,-36.0,11.0,72,8,1,0,2,2,1379121
390,2020-03-29,NEW BRUNSWICK,-42.0,-20.0,101.0,-47.0,-35.0,8.0,66,15,0,0,2,0,780890
391,2020-03-29,NEWFOUNDLAND AND LABRADOR,-54.0,-38.0,-18.0,-60.0,-35.0,9.0,135,15,0,0,4,0,520437
392,2020-03-29,NOVA SCOTIA,-33.0,-7.0,95.0,-45.0,-32.0,5.0,122,12,0,0,7,3,978274
393,2020-03-29,ONTARIO,-59.0,-33.0,-14.0,-66.0,-46.0,14.0,1355,211,19,1,8,0,14745040
394,2020-03-29,QUEBEC,-70.0,-44.0,-68.0,-75.0,-45.0,15.0,2840,342,22,0,84,55,8552362
395,2020-03-29,SASKATCHEWAN,-53.0,-24.0,45.0,-52.0,-37.0,11.0,156,22,0,0,8,4,1181987
396,2020-03-30,ALBERTA,-50.0,-22.0,-49.0,-71.0,-52.0,21.0,690,29,8,5,94,21,4428247
397,2020-03-30,BRITISH COLUMBIA,-51.0,-25.0,-11.0,-64.0,-56.0,21.0,970,86,19,2,469,73,5120184
398,2020-03-30,MANITOBA,-38.0,-12.0,4.0,-57.0,-47.0,18.0,96,24,1,0,2,0,1379121
399,2020-03-30,NEW BRUNSWICK,-49.0,-31.0,-24.0,-58.0,-55.0,20.0,68,2,0,0,2,0,780890
400,2020-03-30,NEWFOUNDLAND AND LABRADOR,-58.0,-33.0,-18.0,-63.0,-59.0,17.0,148,13,1,1,7,3,520437
401,2020-03-30,NOVA SCOTIA,-52.0,-26.0,-31.0,-64.0,-59.0,21.0,127,5,0,0,10,3,978274
402,2020-03-30,ONTARIO,-55.0,-27.0,-34.0,-71.0,-63.0,25.0,1706,351,33,14,431,423,14745040
403,2020-03-30,QUEBEC,-60.0,-34.0,-51.0,-76.0,-66.0,26.0,3430,590,25,3,84,0,8552362
404,2020-03-30,SASKATCHEWAN,-45.0,-16.0,10.0,-55.0,-49.0,17.0,176,20,2,2,14,6,1181987
405,2020-03-31,ALBERTA,-51.0,-21.0,-47.0,-70.0,-53.0,23.0,754,64,9,1,120,26,4428247
406,2020-03-31,BRITISH COLUMBIA,-48.0,-20.0,28.0,-62.0,-56.0,22.0,1013,43,24,5,507,38,5120184
407,2020-03-31,MANITOBA,-36.0,-4.0,2.0,-58.0,-47.0,19.0,103,7,1,0,4,2,1379121
408,2020-03-31,NEW BRUNSWICK,-50.0,-27.0,-23.0,-60.0,-56.0,20.0,70,2,0,0,9,7,780890
409,2020-03-31,NEWFOUNDLAND AND LABRADOR,-54.0,-33.0,-16.0,-58.0,-61.0,20.0,152,4,1,0,7,0,520437
410,2020-03-31,NOVA SCOTIA,-53.0,-25.0,-40.0,-66.0,-60.0,22.0,147,20,0,0,10,0,978274
411,2020-03-31,ONTARIO,-51.0,-17.0,-27.0,-69.0,-62.0,24.0,1966,260,33,0,534,103,14745040
412,2020-03-31,QUEBEC,-55.0,-23.0,0.0,-72.0,-66.0,26.0,4162,732,31,6,84,0,8552362
413,2020-03-31,SASKATCHEWAN,-49.0,-20.0,-23.0,-55.0,-50.0,20.0,184,8,2,0,21,7,1181987
414,2020-04-01,ALBERTA,-47.0,-13.0,-49.0,-71.0,-53.0,23.0,871,117,11,2,142,22,4428247
415,2020-04-01,BRITISH COLUMBIA,-50.0,-22.0,23.0,-63.0,-57.0,22.0,1066,53,25,1,606,99,5120184
416,2020-04-01,MANITOBA,-46.0,-14.0,-24.0,-62.0,-49.0,20.0,127,24,1,0,4,0,1379121
417,2020-04-01,NEW BRUNSWICK,-52.0,-29.0,-42.0,-61.0,-57.0,22.0,81,11,0,0,14,5,780890
418,2020-04-01,NEWFOUNDLAND AND LABRADOR,-51.0,-30.0,-13.0,-62.0,-60.0,19.0,175,23,1,0,10,3,520437
419,2020-04-01,NOVA SCOTIA,-55.0,-30.0,-38.0,-66.0,-60.0,22.0,173,26,0,0,11,1,978274
420,2020-04-01,ONTARIO,-51.0,-21.0,1.0,-69.0,-63.0,25.0,2392,426,37,4,689,155,14745040
421,2020-04-01,QUEBEC,-57.0,-25.0,-32.0,-73.0,-67.0,27.0,4611,449,33,2,155,71,8552362
422,2020-04-01,SASKATCHEWAN,-51.0,-21.0,-30.0,-57.0,-50.0,20.0,193,9,3,1,30,9,1181987
423,2020-04-02,ALBERTA,-49.0,-15.0,-48.0,-72.0,-53.0,24.0,968,97,13,2,174,32,4428247
424,2020-04-02,BRITISH COLUMBIA,-51.0,-22.0,14.0,-65.0,-57.0,23.0,1121,55,31,6,641,35,5120184
425,2020-04-02,MANITOBA,-59.0,-28.0,-55.0,-68.0,-52.0,24.0,167,40,1,0,11,7,1379121
426,2020-04-02,NEW BRUNSWICK,-51.0,-28.0,-43.0,-61.0,-57.0,23.0,91,10,0,0,22,8,780890
427,2020-04-02,NEWFOUNDLAND AND LABRADOR,-52.0,-29.0,-25.0,-67.0,-60.0,20.0,183,8,1,0,10,0,520437
428,2020-04-02,NOVA SCOTIA,-56.0,-32.0,-51.0,-74.0,-60.0,22.0,193,20,0,0,16,5,978274
429,2020-04-02,ONTARIO,-51.0,-20.0,3.0,-69.0,-63.0,26.0,2793,401,53,16,831,142,14745040
430,2020-04-02,QUEBEC,-61.0,-28.0,-51.0,-76.0,-67.0,29.0,5518,907,36,3,224,69,8552362
431,2020-04-02,SASKATCHEWAN,-50.0,-16.0,-23.0,-58.0,-50.0,21.0,206,13,3,0,36,6,1181987
432,2020-04-03,ALBERTA,-51.0,-16.0,-49.0,-71.0,-52.0,25.0,1075,107,18,5,196,22,4428247
433,2020-04-03,BRITISH COLUMBIA,-50.0,-21.0,5.0,-63.0,-55.0,22.0,1174,53,35,4,673,32,5120184
434,2020-04-03,MANITOBA,-55.0,-24.0,-60.0,-65.0,-54.0,25.0,182,15,2,1,11,0,1379121
435,2020-04-03,NEW BRUNSWICK,-50.0,-23.0,-42.0,-60.0,-56.0,25.0,95,4,0,0,25,3,780890
436,2020-04-03,NEWFOUNDLAND AND LABRADOR,-51.0,-24.0,-30.0,-61.0,-45.0,22.0,195,12,1,0,11,1,520437
437,2020-04-03,NOVA SCOTIA,-53.0,-27.0,-52.0,-69.0,-58.0,24.0,207,14,0,0,21,5,978274
438,2020-04-03,ONTARIO,-55.0,-22.0,-28.0,-70.0,-62.0,27.0,3255,462,67,14,1023,192,14745040
439,2020-04-03,QUEBEC,-64.0,-29.0,-51.0,-75.0,-66.0,30.0,6101,583,61,25,306,82,8552362
440,2020-04-03,SASKATCHEWAN,-47.0,-11.0,-24.0,-56.0,-49.0,21.0,220,14,3,0,48,12,1181987
441,2020-04-04,ALBERTA,-53.0,-20.0,-31.0,-63.0,-42.0,16.0,1181,106,20,2,196,0,4428247
442,2020-04-04,BRITISH COLUMBIA,-54.0,-24.0,-1.0,-62.0,-47.0,16.0,1203,29,38,3,704,31,5120184
443,2020-04-04,MANITOBA,-54.0,-23.0,-52.0,-57.0,-37.0,16.0,194,12,2,0,17,6,1379121
444,2020-04-04,NEW BRUNSWICK,-54.0,-32.0,-27.0,-55.0,-42.0,15.0,98,3,0,0,28,3,780890
445,2020-04-04,NEWFOUNDLAND AND LABRADOR,-55.0,-27.0,-30.0,-62.0,-44.0,14.0,203,8,1,0,18,7,520437
446,2020-04-04,NOVA SCOTIA,-59.0,-36.0,-44.0,-61.0,-44.0,16.0,236,29,0,0,50,29,978274
