primary_key_response,Date_updated,CountryCode,StringencyIndex_updated,percentage_change_stringency,StringencyLegacyIndex_updated,GovernmentResponseIndex_updated,percentage_change_GovernmentResponse,ContainmentHealthIndex_updated,percentage_change_ContainmentHealth,EconomicSupportIndex_updated,percentage_change_EconomicSupport
BFA2020-05-07,2020-05-07,BFA,67.59,0.0,78.57,57.05,0.0,67.42,0.0,0.0,0.0
BFA2020-05-08,2020-05-08,BFA,67.59,0.0,78.57,57.05,0.0,67.42,0.0,0.0,0.0
BFA2020-05-09,2020-05-09,BFA,67.59,0.0,78.57,57.05,0.0,67.42,0.0,0.0,0.0
BFA2020-05-10,2020-05-10,BFA,67.59,0.0,78.57,57.05,0.0,67.42,0.0,0.0,0.0
BFA2020-05-11,2020-05-11,BFA,67.59,0.0,78.57,57.05,0.0,67.42,0.0,0.0,0.0
BFA2020-05-12,2020-05-12,BFA,67.59,0.0,78.57,57.05,0.0,67.42,0.0,0.0,0.0
BFA2020-05-13,2020-05-13,BFA,67.59,0.0,78.57,57.05,0.0,67.42,0.0,0.0,0.0
BFA2020-05-14,2020-05-14,BFA,60.19,-10.948365142772609,67.86,51.92,-8.99211218229622,61.36,-8.988430732720264,0.0,0.0
BFA2020-05-15,2020-05-15,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-16,2020-05-16,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-17,2020-05-17,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-18,2020-05-18,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-19,2020-05-19,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-20,2020-05-20,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-21,2020-05-21,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-22,2020-05-22,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-23,2020-05-23,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-24,2020-05-24,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-25,2020-05-25,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-26,2020-05-26,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-27,2020-05-27,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-28,2020-05-28,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-29,2020-05-29,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-30,2020-05-30,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-05-31,2020-05-31,BFA,60.19,0.0,67.86,51.92,0.0,61.36,0.0,0.0,0.0
BFA2020-06-01,2020-06-01,BFA,45.37,-24.622030237580994,50.0,41.67,-19.741910631741145,49.24,-19.752281616688393,0.0,0.0
BFA2020-06-02,2020-06-02,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-03,2020-06-03,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-04,2020-06-04,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-05,2020-06-05,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-06,2020-06-06,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-07,2020-06-07,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-08,2020-06-08,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-09,2020-06-09,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-10,2020-06-10,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-11,2020-06-11,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-12,2020-06-12,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-13,2020-06-13,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-14,2020-06-14,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-15,2020-06-15,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-16,2020-06-16,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-17,2020-06-17,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-18,2020-06-18,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-19,2020-06-19,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-20,2020-06-20,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-21,2020-06-21,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-22,2020-06-22,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-23,2020-06-23,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-24,2020-06-24,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-25,2020-06-25,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-26,2020-06-26,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-27,2020-06-27,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-28,2020-06-28,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-29,2020-06-29,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-06-30,2020-06-30,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-01,2020-07-01,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-02,2020-07-02,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-03,2020-07-03,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-04,2020-07-04,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-05,2020-07-05,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-06,2020-07-06,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-07,2020-07-07,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-08,2020-07-08,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-09,2020-07-09,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-10,2020-07-10,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-11,2020-07-11,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-12,2020-07-12,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-13,2020-07-13,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-14,2020-07-14,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
BFA2020-07-15,2020-07-15,BFA,45.37,0.0,50.0,41.67,0.0,49.24,0.0,0.0,0.0
