,date_updated,primary_key_reaction_CAN,iso_code_CAN,continent_CAN,location_CAN,population_CAN,population_density_CAN,median_age_CAN,percentage_of_Pop_New_Cases_CAN,percentage_of_Pop_New_Deaths_CAN,percentage_of_Pop_New_Tests_CAN,percentage_of_Pop_Total_Cases_CAN,percentage_of_Pop_Total_Deaths_CAN,percentage_of_Pop_Total_Tests_CAN,primary_key_response_CAN,StringencyIndex_updated_CAN,percentage_change_stringency_CAN,StringencyLegacyIndex_updated_CAN,GovernmentResponseIndex_updated_CAN,percentage_change_GovernmentResponse_CAN,ContainmentHealthIndex_updated_CAN,percentage_change_ContainmentHealth_CAN,EconomicSupportIndex_updated_CAN,percentage_change_EconomicSupport_CAN,primary_key_reaction_US,iso_code_US,continent_US,location_US,population_US,population_density_US,median_age_US,percentage_of_Pop_New_Cases_US,percentage_of_Pop_New_Deaths_US,percentage_of_Pop_New_Tests_US,percentage_of_Pop_Total_Cases_US,percentage_of_Pop_Total_Deaths_US,percentage_of_Pop_Total_Tests_US,primary_key_response_US,StringencyIndex_updated_US,percentage_change_stringency_US,StringencyLegacyIndex_updated_US,GovernmentResponseIndex_updated_US,percentage_change_GovernmentResponse_US,ContainmentHealthIndex_updated_US,percentage_change_ContainmentHealth_US,EconomicSupportIndex_updated_US,percentage_change_EconomicSupport_US,T_new_cases_CAN,T_new_deaths_CAN,T_new_tests_CAN,T_total_cases_updated_CAN,T_total_deaths_updated_CAN,T_total_tests_updated_CAN,T_new_cases_US,T_new_deaths_US,T_new_tests_US,T_total_cases_updated_US,T_total_deaths_updated_US,T_total_tests_updated_US
198,2020-07-17,CAN2020-07-17,CAN,North America,Canada,37742157.0,4.037,41.4,0.0011578564521365327,4.504247067808022e-07,0.12151398766106558,0.2894720617054293,0.023387640510318476,8.97584894260283,CAN2020-07-17,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-17,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.023241505981068486,2.8368353199302366e-06,0.2911514481030721,1.080420665034742,0.04179966572895714,15.122977853406713,USA2020-07-17,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,8.032540427849497e-05,3.1247868941290953e-06,0.008429939796385209,0.02008190250260506,0.0016224996420280894,0.6226926435715505,0.0009169422221272926,1.1192106415930428e-05,0.011486736531473968,0.042625608092529424,0.001649113375394358,0.5966436481947407
199,2020-07-18,CAN2020-07-18,CAN,North America,Canada,37742157.0,4.037,41.4,0.0010730706249777934,3.179468518452721e-07,0.1332356282657613,0.2905451323304071,0.023419435195502998,9.109084570868593,CAN2020-07-18,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-18,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.02159922304186286,2.7431804797621453e-06,0.2530121760627491,1.102019888076605,0.04207398377693336,15.375990029469463,USA2020-07-18,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,7.444345247778138e-05,2.2057319252675968e-06,0.009243119632833863,0.020156345955082842,0.0016247053739533572,0.6319357632043844,0.0008521495805117465,1.082261195491462e-05,0.009982035894455982,0.04347775767304117,0.0016599359873492726,0.6066256840891967
200,2020-07-19,CAN2020-07-19,CAN,North America,Canada,37742157.0,4.037,41.4,0.0,0.0,0.11595256731087206,0.2905451323304071,0.023419435195502998,9.225037138179463,CAN2020-07-19,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-19,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01925936259959879,2.5770186665606937e-06,0.17599919676775272,1.1212792506762037,0.04233168564358943,15.551989226237216,USA2020-07-19,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,0.0,0.0,0.008044120520457151,0.020156345955082842,0.0016247053739533572,0.6399798837248415,0.0007598355611386036,1.0167057266015607e-05,0.006943659103170673,0.04423759323417978,0.001670103044615288,0.6135693431923673
201,2020-07-20,CAN2020-07-20,CAN,North America,Canada,37742157.0,4.037,41.4,0.0018016988271232087,3.444424228323781e-07,0.10263854288985123,0.2923468311575303,0.02345387943778624,9.327675681069314,CAN2020-07-20,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-20,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.018669337106539813,1.2537664087018615e-06,0.2151565875544192,1.1399485877827438,0.04245706228445961,15.767145813791632,USA2020-07-20,67.13,-2.6819367932734206,68.57,67.63,-1.857495283703381,68.56,-2.168949771689488,62.5,0.0,0.0001249914757651638,2.389542919039896e-06,0.007120470276751346,0.020281337430848007,0.001627094916872397,0.6471003540015928,0.0007365574100946078,4.9464581071471006e-06,0.008488527363853925,0.04497415064427438,0.0016750495027224354,0.6220578705562213
202,2020-07-21,CAN2020-07-21,CAN,North America,Canada,37742157.0,4.037,41.4,0.002053406751500716,1.5897342592263605e-07,0.1406596872563484,0.29440023790903097,0.023469776780378503,9.468335368325663,CAN2020-07-21,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-21,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01714487799851341,1.1238580820170905e-06,0.3607481725063063,1.157093465781257,0.042569448092661326,16.127893986297938,USA2020-07-21,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,0.00014245352017353227,1.1028659626337984e-06,0.009758158037383847,0.020423790951021537,0.0016281977828350308,0.6568585120389767,0.0006764132471821638,4.433933532189691e-06,0.014232521386339405,0.045650563891456546,0.001679483436254625,0.6362903919425607
203,2020-07-22,CAN2020-07-22,CAN,North America,Canada,37742157.0,4.037,41.4,0.0015128971033637533,1.0598228394842404e-07,0.11419061184022948,0.29591313501239475,0.023480375008773348,9.582525980165894,CAN2020-07-22,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-22,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.021766593304614872,3.5045036966124327e-06,0.30439242982851433,1.178860059085872,0.04291989846232257,16.432286416126455,USA2020-07-22,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,0.00010495607744398314,7.352439750891988e-07,0.007921886209598572,0.02052874702846552,0.00162893302681012,0.6647803982485753,0.0008587528041053839,1.3826244347688282e-05,0.01200913018429335,0.04650931669556193,0.0016933096806023133,0.648299522126854
204,2020-07-23,CAN2020-07-23,CAN,North America,Canada,37742157.0,4.037,41.4,0.0014387095045998565,2.119645678968481e-07,0.11426479943899337,0.2973518445169946,0.02350157146556303,9.696790779604887,CAN2020-07-23,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-23,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.020799833664170063,3.395743237062391e-06,0.3029996917214985,1.199659892750042,0.043259472786028805,16.735286107847948,USA2020-07-23,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,9.980936961835874e-05,1.4704879501783977e-06,0.007927032917424198,0.02062855639808388,0.0016304035147602985,0.6727074311659995,0.0008206114403876231,1.3397154005863472e-05,0.01195418278218745,0.04732992813594955,0.0017067068346081767,0.6602537049090415
205,2020-07-24,CAN2020-07-24,CAN,North America,Canada,37742157.0,4.037,41.4,0.0011446086666429794,1.0598228394842404e-07,0.0994749717139908,0.2984964531836376,0.023512169693957877,9.796265751318877,CAN2020-07-24,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-24,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01909229444923442,3.1782223179623093e-06,0.26355287726747395,1.2187521871992764,0.043577295017825035,16.998838985115427,USA2020-07-24,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,7.940634930963347e-05,7.352439750891988e-07,0.00690099995018722,0.02070796274739351,0.0016311387587353877,0.6796084311161867,0.0007532442567211281,1.2538973322213855e-05,0.010397895950741191,0.04808317239267068,0.0017192458079303907,0.6706516008597827
206,2020-07-25,CAN2020-07-25,CAN,North America,Canada,37742157.0,4.037,41.4,0.0014148634907114608,1.8546899690974207e-07,0.05341772066710443,0.29991131667434906,0.02353071659364885,9.849683471985983,CAN2020-07-25,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-25,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.023693768225364068,3.939545534812596e-06,0.277152164284656,1.2424459554246403,0.0439712495713063,17.275991149400088,USA2020-07-25,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,9.815507067440804e-05,1.286676956406098e-06,0.0037058134454433346,0.02080611781806792,0.0016324254356917937,0.68331424456163,0.0009347852288415076,1.5542605714987517e-05,0.010934425746488468,0.04901795762151219,0.001734788413645378,0.6815860266062711
207,2020-07-26,CAN2020-07-26,CAN,North America,Canada,37742157.0,4.037,41.4,0.0009273449845487101,1.0598228394842404e-07,0.11775691569509394,0.3008386616588978,0.02354131482204369,9.967440387681076,CAN2020-07-26,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-26,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.019787757165579404,2.7613072230204853e-06,0.18985981100024252,1.26223371259022,0.04424738029360835,17.465850960400324,USA2020-07-26,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,6.43338478203049e-05,7.352439750891988e-07,0.00816929580721609,0.020870451665888225,0.001633160679666883,0.6914835403688462,0.0007806822002455922,1.089412701188542e-05,0.007490498986297906,0.04979863982175778,0.0017456825406572635,0.689076525592569
208,2020-07-27,CAN2020-07-27,CAN,North America,Canada,37742157.0,4.037,41.4,0.0009405927700422633,1.3247785493553008e-07,0.27026277273977745,0.30177925442894005,0.023554562607537244,10.237703160420851,CAN2020-07-27,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-27,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.016916178921070682,1.435033841285263e-06,0.21613935915140886,1.2791498915112909,0.044390883677736866,17.681990319551733,USA2020-07-27,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,6.52529027891664e-05,9.190549688614985e-07,0.018749272797755887,0.020935704568677393,0.0016340797346357445,0.710232813166602,0.000667390430827681,5.661608676855115e-06,0.008527300443908262,0.05046603025258546,0.0017513441493341186,0.6976038260364773
209,2020-07-28,CAN2020-07-28,CAN,North America,Canada,37742157.0,4.037,41.4,0.0018520404119987102,2.914512808581661e-07,0.0934286824147332,0.3036312948409387,0.023583707735623058,10.331131842835584,CAN2020-07-28,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-28,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01699170701798043,3.25072929099567e-06,0.2569133533243316,1.2961415985292708,0.044715956606836436,17.938903672876066,USA2020-07-28,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,0.0001284838846468375,2.021920931495297e-06,0.006481543262398832,0.02106418845332423,0.0016361016555672396,0.7167143564290008,0.000670370224868131,1.282503355009706e-05,0.010135948216233308,0.051136400477453596,0.0017641691828842157,0.7077397742527106
210,2020-07-29,CAN2020-07-29,CAN,North America,Canada,37742157.0,4.037,41.4,0.0010147803688061602,2.914512808581661e-07,0.1255174684372173,0.3046460752097449,0.023612852863708875,10.456649311272805,CAN2020-07-29,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-29,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.0186506061385062,3.7612992261055846e-06,0.24837112556383875,1.3147922046677771,0.045092086529447,18.187274798439905,USA2020-07-29,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,7.039961061479079e-05,2.021920931495297e-06,0.008707678207975154,0.02113458806393902,0.001638123576498735,0.725422034636976,0.0007358184211725762,1.4839374321441302e-05,0.009798933510258406,0.05187221889862617,0.001779008557205657,0.717538707762969
211,2020-07-30,CAN2020-07-30,CAN,North America,Canada,37742157.0,4.037,41.4,0.0012611891789862462,1.3247785493553008e-07,0.13263682836145269,0.3059072643887312,0.023626100649202432,10.589286139634256,CAN2020-07-30,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-30,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.022653897387110624,4.401777487900272e-06,0.2886916490429154,1.3374461020548878,0.045532264278237033,18.47596644748282,USA2020-07-30,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,8.749403303561466e-05,9.190549688614985e-07,0.009201578348241323,0.021222082096974636,0.0016390426314675966,0.7346236129852174,0.0008937594244925912,1.7366239667742954e-05,0.01138969059916459,0.05276597832311876,0.0017963747968733998,0.7289283983621336
212,2020-07-31,CAN2020-07-31,CAN,North America,Canada,37742157.0,4.037,41.4,0.0008717042854757878,3.179468518452721e-07,0.14236865158501671,0.3067789686742069,0.02365789533438696,10.731654791219274,CAN2020-07-31,67.13,0.0,67.38,73.4,5.535585909417695,73.11,6.636522753792296,75.0,0.0,USA2020-07-31,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.02055330995585664,4.099665100261268e-06,0.28292160455139803,1.3579994120107444,0.04594223078826315,18.758888052034216,USA2020-07-31,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,6.04738169510866e-05,2.2057319252675968e-06,0.009876716128366981,0.02128255591392572,0.001641248363392864,0.7445003291135843,0.0008108853926395941,1.617432205156293e-05,0.011162046253650368,0.05357686371575836,0.0018125491189249629,0.740090444615784
213,2020-08-01,CAN2020-08-01,CAN,North America,Canada,37742157.0,4.037,41.4,0.0013592227916385386,1.5897342592263605e-07,0.1282226662350008,0.3081381914658455,0.02367379267697922,10.859877457454274,CAN2020-08-01,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0,USA2020-08-01,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.020248478556728882,3.7582781022291945e-06,0.2261438108680744,1.378247890567473,0.04631805859848608,18.985031862902293,USA2020-08-01,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,9.429503980518975e-05,1.1028659626337984e-06,0.008895349232616673,0.021376850953730913,0.001642351229355498,0.753395678346201,0.0007988589438923376,1.4827455145279502e-05,0.008922003962506277,0.05437572265965069,0.0018273765740702424,0.7490124485782902
214,2020-08-02,CAN2020-08-02,CAN,North America,Canada,37742157.0,4.037,41.4,0.0007604228873299425,1.5897342592263605e-07,0.11845374921205486,0.30889861435317545,0.023689690019571483,10.97833120666633,CAN2020-08-02,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0,USA2020-08-02,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.017645478224831236,3.422933351949901e-06,0.17336296407321478,1.3958933687923043,0.046660351933681066,19.158394826975513,USA2020-08-02,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,5.275375521265002e-05,1.1028659626337984e-06,0.008217638098578204,0.02142960470894356,0.0016434540953181318,0.7616133164447791,0.0006961633220822668,1.3504426591319674e-05,0.006839652371982804,0.05507188598173296,0.0018408810006615621,0.755852100950273
215,2020-08-03,CAN2020-08-03,CAN,North America,Canada,37742157.0,4.037,41.4,0.0007551237731325213,1.0598228394842404e-07,0.09203501538081144,0.3096537381263079,0.023700288247966324,11.07036622204714,CAN2020-08-03,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0,USA2020-08-03,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.014353661649116662,1.2477241609490817e-06,0.20340139455138556,1.4102470304414212,0.04678512434977597,19.36179622152689,USA2020-08-03,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,5.2386133225105416e-05,7.352439750891988e-07,0.006384858679674602,0.021481990842168668,0.001644189339293221,0.7679981751244538,0.0005662919786232914,4.9226197548235e-06,0.008024752219398279,0.05563817796035625,0.0018458036204163856,0.7638768531696714
216,2020-08-04,CAN2020-08-04,CAN,North America,Canada,37742157.0,4.037,41.4,0.0003894848935104584,5.299114197421202e-08,0.1545380673393945,0.3100432230198184,0.023705587362163747,11.224904289386533,CAN2020-08-04,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0,USA2020-08-04,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.013778439663052,1.6404702648797849e-06,0.2284643361175296,1.4240254701044732,0.04694917137626395,19.590260557644427,USA2020-08-04,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,2.7020216084528057e-05,3.676219875445994e-07,0.010720960022763152,0.021509011058253195,0.0016445569612807654,0.7787191351472169,0.0005435978672112237,6.472112655857532e-06,0.009013555154605064,0.056181775827567476,0.0018522757330722431,0.7728904083242764
217,2020-08-05,CAN2020-08-05,CAN,North America,Canada,37742157.0,4.037,41.4,0.0020136633950200568,2.914512808581661e-07,0.0,0.3120568864148385,0.02373473249024956,11.224904289386533,CAN2020-08-05,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0,USA2020-08-05,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.017379015098933637,4.238636798575209e-06,0.2569659208797808,1.4414044852034071,0.04737303505612147,19.84722647852421,USA2020-08-05,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,0.00013969635526694778,2.021920931495297e-06,0.0,0.021648707413520145,0.0016465788822122608,0.7787191351472169,0.000685650608707559,1.672260415500574e-05,0.010138022152885461,0.056867426436275036,0.001868998337227249,0.7830284304771619
218,2020-08-06,CAN2020-08-06,CAN,North America,Canada,37742157.0,4.037,41.4,0.0010465750539906872,1.0598228394842404e-07,0.0,0.3131034614688292,0.02374533071864441,11.320513557293506,CAN2020-08-06,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0,USA2020-08-06,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.0159527425168899,4.38062962076554e-06,0.2628057533328427,1.4573572277202966,0.047811098018198016,20.110032231857048,USA2020-08-06,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,7.260534254005838e-05,7.352439750891988e-07,0.0,0.0217213127560602,0.00164731412618735,0.7853519548574904,0.0006293801780477,1.7282805434610352e-05,0.01036841982809306,0.057496806614322736,0.0018862811426618592,0.7933968503052549
219,2020-08-07,CAN2020-08-07,CAN,North America,Canada,37742157.0,4.037,41.4,0.0009909343549177648,1.0598228394842404e-07,0.12337927585855785,0.3140943958237469,0.023755928947039248,11.443892833152065,CAN2020-08-07,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0,USA2020-08-07,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01805272572336861,5.583036923568772e-06,0.26692263883919937,1.475409953443665,0.048369401710554906,20.376954870696245,USA2020-08-07,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,6.874531167084009e-05,7.352439750891988e-07,0.008559342736000909,0.02179005806773104,0.0016480493701624393,0.7939112975934913,0.0007122303715483735,2.202663754700685e-05,0.010530842441649911,0.058209036985871106,0.001908307780208866,0.8039276927469048
220,2020-08-08,CAN2020-08-08,CAN,North America,Canada,37742157.0,4.037,41.4,0.001123412209853295,1.0598228394842404e-07,0.12727412479366246,0.3152178080336002,0.02376652717543409,11.571166957945724,CAN2020-08-08,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0,USA2020-08-08,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01756783534120801,3.7824470932403143e-06,0.2447071065265529,1.4929777887848734,0.04874764641987893,20.6216619772228,USA2020-08-08,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,7.793586135945508e-05,7.352439750891988e-07,0.00882954489684619,0.021867993929090498,0.0016487846141375285,0.8027408424903375,0.0006931000938086841,1.4922808554573903e-05,0.009654377741768094,0.05890213707967979,0.0019232305887634399,0.8135820704886729
221,2020-08-09,CAN2020-08-09,CAN,North America,Canada,37742157.0,4.037,41.4,0.0006252954752957018,1.5897342592263605e-07,0.09758318794551143,0.3158431035088959,0.023782424518026358,11.668750145891238,CAN2020-08-09,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0,USA2020-08-09,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.016985060545452374,3.22958142386094e-06,0.21319738872058025,1.509962849330326,0.049070604562265016,20.834859365943373,USA2020-08-09,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,4.3379394530262734e-05,1.1028659626337984e-06,0.006769758900633798,0.02191137332362076,0.0016498874801001622,0.8095106013909713,0.0006701080029925715,1.274159931696446e-05,0.008411231506444652,0.059572245082672365,0.0019359721880804043,0.8219933019951176
222,2020-08-10,CAN2020-08-10,CAN,North America,Canada,37742157.0,4.037,41.4,0.0006491414891840973,1.3247785493553008e-07,0.11597641332476046,0.31649224499808004,0.02379567230351991,11.784726559216,CAN2020-08-10,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0,USA2020-08-10,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.014153059023724362,1.549836548588084e-06,0.2315510183820373,1.5241159083540499,0.049225588217123833,21.066410384325415,USA2020-08-10,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,4.503369347421343e-05,9.190549688614985e-07,0.008045774819401103,0.021956407017094972,0.0016508065350690237,0.8175563762103724,0.000558377645651856,6.114537371003524e-06,0.009135333377450178,0.060130622728324215,0.001942086725451408,0.8311286353725678
223,2020-08-11,CAN2020-08-11,CAN,North America,Canada,37742157.0,4.037,41.4,0.00176460502774126,1.5897342592263605e-07,0.1521057739227782,0.3182568500258213,0.02381156964611217,11.936832333138776,CAN2020-08-11,67.13,0.0,67.38,73.4,0.0,73.11,0.0,75.0,0.0,USA2020-08-11,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.014963626559759809,1.5800477873519845e-06,0.28055213709514537,1.5390795349138102,0.04938359299585904,21.346962521420558,USA2020-08-11,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,0.00012241812185235162,1.1028659626337984e-06,0.010552221530480181,0.022078825138947326,0.0016519094010316576,0.8281085977408525,0.000590356795293966,6.233729132621527e-06,0.011068564155013368,0.060720979523618185,0.0019483204545840294,0.8421971995275811
224,2020-08-12,CAN2020-08-12,CAN,North America,Canada,37742157.0,4.037,41.4,0.0007657220015273638,1.0598228394842404e-07,0.09678567125879954,0.3190225720273486,0.023822167874507014,12.033618004397573,CAN2020-08-12,64.35,-4.141218531208102,63.81,71.47,-2.62942779291554,70.83,-3.1185884283955745,75.0,0.0,USA2020-08-12,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.014142787202544638,3.25072929099567e-06,0.2792137792179046,1.5532223221163546,0.0497086659249586,21.626176300638466,USA2020-08-12,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,5.312137720019462e-05,7.352439750891988e-07,0.006714431791508336,0.02213194651614752,0.0016526446450067468,0.8348230295323609,0.0005579723936623548,1.282503355009706e-05,0.011015762204616593,0.06127895191728054,0.0019611454881341265,0.8532129617321977
225,2020-08-13,CAN2020-08-13,CAN,North America,Canada,37742157.0,4.037,41.4,0.001120762652754584,3.974335648065901e-07,0.1042229780348802,0.3201433346801032,0.023861911230987676,12.137840982432456,CAN2020-08-13,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0,USA2020-08-13,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.016900469076913456,4.5014745758211415e-06,0.3082981387759114,1.570122791193268,0.05015881338254071,21.934474439414377,USA2020-08-13,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,7.775205036568277e-05,2.7571649065844955e-06,0.007230389251027181,0.0222096985665132,0.0016554018099133312,0.8420534187833881,0.0006667706336672673,1.7759572481082363e-05,0.012163221293713103,0.0619457225509478,0.001978905060615209,0.8653761830259108
226,2020-08-14,CAN2020-08-14,CAN,North America,Canada,37742157.0,4.037,41.4,0.0010730706249777934,2.384601388839541e-07,0.1431343735865441,0.321216405305081,0.023885757244876068,12.280975356019,CAN2020-08-14,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0,USA2020-08-14,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01543613033402721,3.2718771581304e-06,0.2852696220281284,1.5855589215272952,0.05048600109835375,22.219744061442505,USA2020-08-14,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,7.444345247778138e-05,1.6542989439506974e-06,0.009929837505567175,0.022284142018990982,0.001657056108857282,0.8519832562889552,0.0006089983868110216,1.2908467783229662e-05,0.011254682090779879,0.06255472093775882,0.0019918135283984385,0.8766308651166906
227,2020-08-15,CAN2020-08-15,CAN,North America,Canada,37742157.0,4.037,41.4,0.0011075148672610312,1.3247785493553008e-07,0.13395630779661055,0.32232392017234196,0.023899005030369617,12.414931663815613,CAN2020-08-15,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0,USA2020-08-15,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.019588362989737658,4.036221498857077e-06,0.2475913734913425,1.6051472845170331,0.050889623248239466,22.467335434933855,USA2020-08-15,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,7.683299539682128e-05,9.190549688614985e-07,0.009293116223139929,0.022360975014387805,0.0016579751638261433,0.8612763725120952,0.0007728155439788041,1.5924019352165123e-05,0.0097681701165848,0.06332753648173763,0.0020077375477506034,0.8863990352332755
228,2020-08-16,CAN2020-08-16,CAN,North America,Canada,37742157.0,4.037,41.4,0.0006279450323944124,1.0598228394842404e-07,0.14700537650776027,0.3229518652047364,0.023909603258764463,12.56193704032337,CAN2020-08-16,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0,USA2020-08-16,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.014527074159621447,3.1268632120636787e-06,0.18558250381604954,1.6196743586766544,0.05120230956944583,22.652917938749894,USA2020-08-16,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,4.356320552403503e-05,7.352439750891988e-07,0.010198385367468504,0.02240453821991184,0.0016587104078012325,0.8714747578795637,0.0005731335857401647,1.233634732746325e-05,0.007321747290199138,0.0639006700674778,0.002020073895078067,0.8937207825234746
229,2020-08-17,CAN2020-08-17,CAN,North America,Canada,37742157.0,4.037,41.4,0.0005246123055446992,5.299114197421202e-08,0.0986006178714163,0.32347647751028114,0.023914902372961885,12.660537658194787,CAN2020-08-17,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0,USA2020-08-17,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.012720139969152573,1.7250617334187058e-06,0.1962585513704366,1.6323944986458068,0.0513748157427877,22.84917649012033,USA2020-08-17,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,3.639457676691534e-05,3.676219875445994e-07,0.006840342322242361,0.022440932796678754,0.0016590780297887772,0.878315100201806,0.0005018449931164374,6.8058495883879386e-06,0.007742947137404835,0.06440251506059423,0.002026879744666455,0.9014637296608795
230,2020-08-18,CAN2020-08-18,CAN,North America,Canada,37742157.0,4.037,41.4,0.002079902322487822,1.5897342592263605e-07,0.16343263051976598,0.32555637983276897,0.023930799715554143,12.823970288714554,CAN2020-08-18,64.35,0.0,63.81,71.47,0.0,70.83,0.0,75.0,0.0,USA2020-08-18,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01059085186107288,1.3444001249935623e-06,0.2481013392016771,1.6429853505068797,0.051509255755287066,23.097277829322014,USA2020-08-18,67.13,0.0,68.57,67.63,0.0,68.56,0.0,62.5,0.0,0.00014429163011125528,1.1028659626337984e-06,0.011338013528856763,0.02258522442679001,0.001660180895751411,0.8896531137306628,0.0004178386395280693,5.304033392001108e-06,0.009788289685945918,0.0648203537001223,0.002032183778058456,0.9112520193468254
